Order,Long,Lat
3883,-73.006227,-41.516687
3882,-73.006227,-41.517567
3881,-73.005934,-41.51786
3880,-73.005054,-41.51786
3879,-73.004174,-41.51874
3878,-73.003294,-41.51874
3877,-73.002414,-41.51962
3876,-73.000947,-41.51962
3875,-73.000067,-41.5205
3874,NA,NA
3873,-73.856368,-41.386731
3872,-73.855782,-41.387024
3871,-73.854315,-41.387024
3870,-73.853728,-41.386731
3869,-73.853728,-41.385851
3868,-73.854021,-41.385557
3867,-73.855782,-41.385557
3866,-73.856368,-41.385851
3865,-73.856368,-41.386731
3864,NA,NA
3863,-73.966376,-41.013291
3862,-73.965789,-41.013877
3861,-73.964029,-41.013877
3860,-73.962856,-41.012411
3859,-73.962856,-41.011531
3858,-73.963443,-41.011237
3857,-73.965203,-41.011237
3856,-73.966376,-41.012411
3855,-73.966376,-41.013291
3854,NA,NA
3853,-73.9212,-41.181676
3852,-73.920906,-41.181969
3851,-73.919146,-41.181969
3850,-73.918853,-41.181676
3849,-73.918853,-41.180796
3848,-73.919146,-41.180503
3847,-73.920906,-41.180503
3846,-73.9212,-41.180796
3845,-73.9212,-41.181676
3844,NA,NA
3843,-73.801218,-41.87986
3842,-73.799164,-41.882206
3841,-73.798284,-41.882206
3840,-73.797697,-41.883086
3839,-73.795057,-41.883086
3838,-73.794471,-41.8825
3837,-73.794471,-41.88162
3836,-73.796817,-41.879566
3835,-73.797404,-41.879566
3834,-73.798284,-41.878686
3833,-73.800924,-41.878686
3832,-73.801218,-41.879273
3831,-73.801218,-41.87986
3830,NA,NA
3829,-73.112128,-41.765745
3828,-73.111835,-41.766331
3827,-73.110075,-41.766331
3826,-73.109195,-41.767211
3825,-73.106554,-41.767211
3824,-73.104501,-41.765158
3823,-73.105968,-41.763691
3822,-73.109195,-41.763691
3821,-73.110075,-41.764571
3820,-73.110955,-41.764571
3819,-73.112128,-41.765745
3818,NA,NA
3817,-73.254698,-41.800067
3816,-73.253818,-41.800947
3815,-73.253818,-41.801827
3814,-73.252645,-41.803001
3813,-73.251765,-41.803001
3812,-73.250885,-41.803881
3811,-73.249125,-41.803881
3810,-73.248245,-41.804468
3809,-73.236804,-41.804468
3808,-73.235924,-41.803587
3807,-73.234164,-41.803881
3806,-73.233284,-41.803001
3805,-73.231817,-41.803001
3804,-73.230937,-41.802121
3803,-73.229177,-41.802121
3802,-73.228297,-41.801241
3801,-73.226536,-41.801241
3800,-73.22595,-41.800361
3799,-73.22419,-41.800361
3798,-73.223896,-41.800067
3797,-73.223603,-41.799187
3796,-73.224483,-41.798307
3795,-73.224483,-41.79684
3794,-73.22419,-41.796254
3793,-73.22331,-41.796254
3792,-73.222429,-41.797134
3791,-73.221549,-41.797134
3790,-73.220963,-41.798014
3789,-73.220083,-41.798014
3788,-73.219203,-41.798894
3787,-73.216856,-41.798894
3786,-73.214509,-41.79684
3785,-73.214509,-41.79596
3784,-73.212455,-41.793613
3783,-73.211575,-41.793613
3782,-73.210989,-41.793027
3781,-73.209228,-41.793027
3780,-73.208348,-41.792147
3779,-73.201601,-41.792147
3778,-73.201015,-41.791267
3777,-73.199254,-41.791267
3776,-73.198374,-41.790386
3775,-73.196028,-41.790386
3774,-73.195147,-41.789506
3773,-73.191627,-41.789506
3772,-73.190747,-41.790386
3771,-73.18928,-41.790386
3770,-73.1884,-41.791267
3769,-73.18664,-41.791267
3768,-73.18576,-41.792147
3767,-73.179893,-41.792147
3766,-73.179013,-41.793027
3765,-73.178426,-41.793027
3764,-73.17784,-41.79332
3763,-73.17784,-41.7942
3762,-73.176666,-41.795374
3761,-73.174906,-41.795374
3760,-73.174319,-41.794493
3759,-73.173439,-41.794787
3758,-73.172559,-41.793613
3757,-73.171679,-41.793613
3756,-73.169626,-41.791853
3755,-73.169626,-41.790093
3754,-73.168746,-41.789213
3753,-73.168746,-41.788333
3752,-73.167866,-41.787453
3751,-73.167866,-41.785106
3750,-73.166985,-41.784226
3749,-73.166985,-41.781586
3748,-73.168452,-41.780412
3747,-73.176666,-41.780412
3746,-73.177546,-41.779532
3745,-73.181653,-41.779532
3744,-73.182533,-41.780412
3743,-73.183413,-41.780412
3742,-73.184293,-41.779532
3741,-73.18752,-41.779532
3740,-73.1884,-41.780412
3739,-73.190747,-41.780412
3738,-73.191627,-41.781293
3737,-73.194267,-41.781293
3736,-73.195147,-41.782173
3735,-73.196028,-41.782173
3734,-73.197494,-41.783639
3733,-73.198374,-41.783639
3732,-73.200135,-41.785399
3731,-73.200428,-41.785106
3730,-73.200428,-41.782466
3729,-73.201308,-41.781586
3728,-73.201308,-41.780706
3727,-73.202188,-41.780119
3726,-73.202188,-41.779239
3725,-73.202481,-41.778946
3724,-73.203361,-41.778946
3723,-73.203655,-41.778359
3722,-73.203948,-41.777479
3721,-73.205122,-41.776305
3720,-73.206002,-41.776305
3719,-73.207175,-41.777479
3718,-73.207175,-41.778359
3717,-73.208055,-41.779239
3716,-73.208055,-41.783346
3715,-73.208348,-41.783639
3714,-73.209228,-41.783639
3713,-73.209522,-41.783346
3712,-73.209522,-41.767505
3711,-73.208642,-41.766625
3710,-73.208642,-41.765745
3709,-73.207762,-41.765158
3708,-73.208055,-41.764278
3707,-73.207175,-41.763398
3706,-73.207175,-41.761638
3705,-73.206295,-41.760758
3704,-73.206295,-41.760171
3703,-73.205415,-41.759291
3702,-73.205415,-41.753424
3701,-73.206295,-41.752544
3700,-73.206295,-41.749904
3699,-73.207175,-41.749317
3698,-73.207175,-41.748437
3697,-73.213042,-41.74257
3696,-73.212749,-41.74169
3695,-73.215976,-41.738756
3694,-73.216562,-41.738756
3693,-73.217442,-41.737876
3692,-73.219203,-41.737876
3691,-73.220083,-41.736996
3690,-73.220669,-41.736996
3689,-73.22507,-41.732889
3688,-73.22595,-41.732889
3687,-73.23211,-41.726729
3686,-73.23211,-41.725849
3685,-73.23299,-41.724968
3684,-73.23299,-41.724088
3683,-73.23387,-41.723208
3682,-73.23387,-41.721742
3681,-73.23475,-41.720862
3680,-73.234457,-41.719101
3679,-73.235337,-41.718221
3678,-73.235337,-41.717635
3677,-73.236217,-41.716755
3676,-73.236217,-41.715874
3675,-73.237097,-41.714994
3674,-73.237097,-41.714114
3673,-73.241204,-41.710007
3672,-73.241204,-41.709127
3671,-73.242084,-41.708247
3670,-73.242084,-41.707661
3669,-73.243258,-41.706194
3668,-73.245018,-41.706194
3667,-73.245898,-41.705314
3666,-73.248245,-41.705314
3665,-73.249711,-41.70678
3664,-73.249711,-41.710007
3663,-73.248831,-41.710887
3662,-73.248831,-41.712648
3661,-73.247951,-41.713234
3660,-73.247951,-41.714114
3659,-73.247071,-41.714994
3658,-73.247071,-41.715874
3657,-73.246191,-41.716755
3656,-73.246191,-41.719981
3655,-73.247071,-41.720862
3654,-73.247071,-41.721742
3653,-73.247951,-41.722622
3652,-73.247951,-41.729369
3651,-73.246191,-41.730836
3650,-73.246191,-41.731716
3649,-73.243844,-41.734062
3648,-73.243844,-41.734943
3647,-73.242964,-41.735823
3646,-73.242964,-41.736703
3645,-73.242084,-41.737583
3644,-73.242084,-41.738463
3643,-73.240324,-41.73993
3642,-73.240324,-41.74081
3641,-73.239737,-41.74169
3640,-73.239444,-41.745797
3639,-73.240617,-41.746677
3638,-73.240324,-41.747557
3637,-73.241204,-41.748437
3636,-73.241204,-41.750784
3635,-73.240617,-41.751664
3634,-73.240617,-41.754891
3633,-73.241204,-41.755771
3632,-73.241204,-41.759878
3631,-73.242084,-41.760758
3630,-73.242084,-41.764278
3629,-73.241204,-41.765158
3628,-73.241204,-41.765745
3627,-73.240617,-41.766625
3626,-73.240324,-41.767505
3625,-73.239151,-41.768678
3624,-73.238271,-41.768678
3623,-73.237684,-41.769558
3622,-73.23651,-41.769558
3621,-73.235044,-41.771318
3620,-73.234164,-41.771318
3619,-73.233284,-41.772199
3618,-73.232403,-41.772199
3617,-73.228003,-41.776599
3616,-73.229177,-41.778066
3615,-73.230937,-41.777772
3614,-73.231817,-41.777186
3613,-73.232697,-41.777186
3612,-73.235337,-41.774252
3611,-73.235337,-41.773372
3610,-73.237391,-41.771318
3609,-73.239151,-41.771318
3608,-73.240617,-41.772492
3607,-73.240617,-41.776599
3606,-73.241204,-41.777479
3605,-73.241204,-41.778359
3604,-73.245604,-41.782466
3603,-73.245311,-41.783346
3602,-73.247951,-41.785693
3601,-73.247951,-41.786573
3600,-73.252058,-41.790973
3599,-73.252058,-41.79156
3598,-73.252938,-41.79244
3597,-73.252938,-41.79332
3596,-73.253818,-41.7942
3595,-73.253818,-41.79508
3594,-73.254698,-41.79596
3593,-73.254698,-41.800067
3592,NA,NA
3591,-73.992191,-41.864312
3590,-73.991605,-41.864605
3589,-73.988671,-41.861672
3588,-73.988671,-41.860792
3587,-73.988084,-41.859911
3586,-73.987791,-41.859031
3585,-73.988378,-41.858738
3584,-73.992191,-41.862552
3583,-73.992191,-41.864312
3582,NA,NA
3581,-73.052871,-41.530768
3580,-73.050817,-41.532821
3579,-73.049937,-41.532821
3578,-73.049644,-41.532528
3577,-73.049644,-41.531648
3576,-73.051404,-41.529888
3575,-73.051404,-41.529301
3574,-73.051697,-41.528714
3573,-73.052577,-41.528714
3572,-73.052871,-41.529301
3571,-73.052871,-41.530768
3570,NA,NA
3569,-73.067832,-41.729075
3568,-73.065778,-41.731422
3567,-73.064311,-41.731129
3566,-73.063431,-41.730542
3565,-73.062551,-41.730542
3564,-73.060204,-41.727902
3563,-73.059324,-41.727902
3562,-73.058444,-41.727022
3561,-73.057564,-41.727022
3560,-73.056684,-41.726142
3559,-73.055804,-41.726435
3558,-73.054631,-41.724968
3557,-73.054631,-41.723502
3556,-73.055804,-41.722035
3555,-73.056684,-41.722035
3554,-73.058444,-41.723795
3553,-73.059324,-41.723795
3552,-73.060204,-41.724675
3551,-73.061671,-41.724675
3550,-73.062551,-41.725555
3549,-73.064018,-41.725555
3548,-73.065191,-41.726142
3547,-73.065778,-41.726435
3546,-73.067832,-41.728195
3545,-73.067832,-41.729075
3544,NA,NA
3543,-73.192214,-41.875166
3542,-73.191627,-41.875459
3541,-73.190747,-41.875459
3540,-73.19016,-41.876339
3539,-73.1884,-41.876339
3538,-73.18752,-41.877219
3537,-73.18576,-41.877219
3536,-73.18488,-41.877806
3535,-73.181653,-41.877806
3534,-73.180773,-41.878686
3533,-73.180186,-41.878686
3532,-73.178426,-41.880446
3531,-73.177546,-41.880446
3530,-73.176666,-41.879566
3529,-73.174026,-41.879566
3528,-73.173439,-41.880446
3527,-73.171679,-41.880446
3526,-73.170799,-41.881326
3525,-73.169919,-41.881326
3524,-73.169332,-41.882206
3523,-73.168452,-41.882206
3522,-73.165812,-41.884553
3521,-73.164052,-41.884553
3520,-73.162878,-41.88338
3519,-73.162878,-41.88162
3518,-73.163759,-41.88074
3517,-73.163759,-41.880153
3516,-73.168159,-41.875459
3515,-73.169919,-41.875459
3514,-73.170799,-41.874579
3513,-73.172559,-41.874579
3512,-73.173439,-41.873699
3511,-73.174319,-41.874579
3510,-73.174906,-41.874579
3509,-73.175786,-41.875459
3508,-73.177546,-41.875459
3507,-73.178426,-41.876339
3506,-73.181653,-41.876339
3505,-73.182533,-41.875459
3504,-73.184,-41.875459
3503,-73.18488,-41.874579
3502,-73.18664,-41.874579
3501,-73.18752,-41.873699
3500,-73.1884,-41.873699
3499,-73.18928,-41.872819
3498,-73.190747,-41.873112
3497,-73.192214,-41.874286
3496,-73.192214,-41.875166
3495,NA,NA
3494,-73.161412,-41.88426
3493,-73.154958,-41.89042
3492,-73.154078,-41.89042
3491,-73.153491,-41.8913
3490,-73.150851,-41.8913
3489,-73.149971,-41.89218
3488,-73.149384,-41.89218
3487,-73.147624,-41.893647
3486,-73.146744,-41.893647
3485,-73.145864,-41.894527
3484,-73.144984,-41.894527
3483,-73.144104,-41.895407
3482,-73.140877,-41.895407
3481,-73.14029,-41.895114
3480,-73.141757,-41.893647
3479,-73.142637,-41.893647
3478,-73.14293,-41.893354
3477,-73.14293,-41.892474
3476,-73.143224,-41.89218
3475,-73.144104,-41.89218
3474,-73.144984,-41.8913
3473,-73.145864,-41.8913
3472,-73.146744,-41.89042
3471,-73.147624,-41.89042
3470,-73.147917,-41.890127
3469,-73.147917,-41.889247
3468,-73.149971,-41.887193
3467,-73.153491,-41.887193
3466,-73.156718,-41.883673
3465,-73.160825,-41.883673
3464,-73.161412,-41.88426
3463,NA,NA
3462,-73.965496,-41.841724
3461,-73.964323,-41.842897
3460,-73.959922,-41.842897
3459,-73.958749,-41.841724
3458,-73.959922,-41.84055
3457,-73.964029,-41.84055
3456,-73.965496,-41.841724
3455,NA,NA
3454,-73.65454,-41.599119
3453,-73.654247,-41.599706
3452,-73.653367,-41.599706
3451,-73.653074,-41.599119
3450,-73.65278,-41.598239
3449,-73.653367,-41.597946
3448,-73.654247,-41.597946
3447,-73.65454,-41.598239
3446,-73.65454,-41.599119
3445,NA,NA
3444,-73.656301,-41.597653
3443,-73.656007,-41.597946
3442,-73.655127,-41.597066
3441,-73.654247,-41.597066
3440,-73.653074,-41.595893
3439,-73.653074,-41.595012
3438,-73.653367,-41.594426
3437,-73.655714,-41.594719
3436,-73.656301,-41.595012
3435,-73.656301,-41.597653
3434,NA,NA
3433,-73.496129,-41.578291
3432,-73.495836,-41.578878
3431,-73.495542,-41.578291
3430,-73.495542,-41.577411
3429,-73.494662,-41.576824
3428,-73.494662,-41.575944
3427,-73.494956,-41.575358
3426,-73.496129,-41.576531
3425,-73.496129,-41.578291
3424,NA,NA
3423,-73.92296,-41.172582
3422,-73.922666,-41.172876
3421,-73.920906,-41.172876
3420,-73.92032,-41.172582
3419,-73.92032,-41.171702
3418,-73.920906,-41.171409
3417,-73.922373,-41.171409
3416,-73.92296,-41.171702
3415,-73.92296,-41.172582
3414,NA,NA
3413,-73.873676,-41.288457
3412,-73.873383,-41.28875
3411,-73.872503,-41.28875
3410,-73.872209,-41.288457
3409,-73.872209,-41.287577
3408,-73.872503,-41.28699
3407,-73.873383,-41.28699
3406,-73.873676,-41.287577
3405,-73.873676,-41.288457
3404,NA,NA
3403,-73.357079,-41.805054
3402,-73.355906,-41.806228
3401,-73.355026,-41.806228
3400,-73.353265,-41.807988
3399,-73.351799,-41.807988
3398,-73.350919,-41.808868
3397,-73.348278,-41.808868
3396,-73.347398,-41.809748
3395,-73.345052,-41.809455
3394,-73.344758,-41.810041
3393,-73.344465,-41.810921
3392,-73.345638,-41.811801
3391,-73.345345,-41.812388
3390,-73.344172,-41.813855
3389,-73.343291,-41.813855
3388,-73.342411,-41.814442
3387,-73.341531,-41.814442
3386,-73.339771,-41.816788
3385,-73.339478,-41.817668
3384,-73.338891,-41.818255
3383,-73.338891,-41.823242
3382,-73.339478,-41.824122
3381,-73.339478,-41.825882
3380,-73.344172,-41.830576
3379,-73.345932,-41.830283
3378,-73.346518,-41.831163
3377,-73.347398,-41.831163
3376,-73.348278,-41.832043
3375,-73.350039,-41.832043
3374,-73.350919,-41.832923
3373,-73.353265,-41.832923
3372,-73.354732,-41.834096
3371,-73.354732,-41.834976
3370,-73.354146,-41.835563
3369,-73.350919,-41.83527
3368,-73.350039,-41.834683
3367,-73.346812,-41.834683
3366,-73.345932,-41.833803
3365,-73.345052,-41.833803
3364,-73.344172,-41.832923
3363,-73.343291,-41.832923
3362,-73.342411,-41.832043
3361,-73.341825,-41.832043
3360,-73.340945,-41.831163
3359,-73.340065,-41.831163
3358,-73.339184,-41.830576
3357,-73.338304,-41.830283
3356,-73.337424,-41.829696
3355,-73.336838,-41.829696
3354,-73.329504,-41.822655
3353,-73.329504,-41.821775
3352,-73.328624,-41.820895
3351,-73.328917,-41.818255
3350,-73.329504,-41.817375
3349,-73.329504,-41.816788
3348,-73.331264,-41.815028
3347,-73.331264,-41.813268
3346,-73.333024,-41.811801
3345,-73.333024,-41.810921
3344,-73.333317,-41.810335
3343,-73.334197,-41.810335
3342,-73.335958,-41.808868
3341,-73.339184,-41.808868
3340,-73.340065,-41.807988
3339,-73.341825,-41.807988
3338,-73.342998,-41.806814
3337,-73.342998,-41.805934
3336,-73.343878,-41.805054
3335,-73.343878,-41.804174
3334,-73.345052,-41.803001
3333,-73.345932,-41.803001
3332,-73.346225,-41.802414
3331,-73.346225,-41.801827
3330,-73.346518,-41.801241
3329,-73.354146,-41.801241
3328,-73.355026,-41.802121
3327,-73.355906,-41.802121
3326,-73.357079,-41.803294
3325,-73.357079,-41.805054
3324,NA,NA
3323,-73.856368,-41.42076
3322,-73.855782,-41.421347
3321,-73.854315,-41.421347
3320,-73.853728,-41.42076
3319,-73.853728,-41.419293
3318,-73.854315,-41.418706
3317,-73.855782,-41.418706
3316,-73.856368,-41.419293
3315,-73.856368,-41.42076
3314,NA,NA
3313,-73.859595,-41.414893
3312,-73.859302,-41.41548
3311,-73.855782,-41.41548
3310,-73.852848,-41.412546
3309,-73.852848,-41.411666
3308,-73.853435,-41.411373
3307,-73.855782,-41.411373
3306,-73.856662,-41.411959
3305,-73.857542,-41.411959
3304,-73.859595,-41.414306
3303,-73.859595,-41.414893
3302,NA,NA
3301,-73.631365,-41.812388
3300,-73.630192,-41.813855
3299,-73.625792,-41.813855
3298,-73.624618,-41.812388
3297,-73.624618,-41.808281
3296,-73.623738,-41.807401
3295,-73.623738,-41.804174
3294,-73.624912,-41.803001
3293,-73.627552,-41.803001
3292,-73.628725,-41.804174
3291,-73.628725,-41.805054
3290,-73.629605,-41.805934
3289,-73.629605,-41.807401
3288,-73.630485,-41.808281
3287,-73.630485,-41.809161
3286,-73.631365,-41.810041
3285,-73.631365,-41.812388
3284,NA,NA
3283,-73.820579,-41.847591
3282,-73.819112,-41.848764
3281,-73.818526,-41.848764
3280,-73.817645,-41.849644
3279,-73.812365,-41.849644
3278,-73.811192,-41.848471
3277,-73.811192,-41.84495
3276,-73.812658,-41.843777
3275,-73.815885,-41.843777
3274,-73.817645,-41.845537
3273,-73.819992,-41.845537
3272,-73.820579,-41.84583
3271,-73.820579,-41.847591
3270,NA,NA
3269,-73.558614,-41.60176
3268,-73.55832,-41.602053
3267,-73.555973,-41.602053
3266,-73.555093,-41.602933
3265,-73.550106,-41.602933
3264,-73.549226,-41.602053
3263,-73.548346,-41.602053
3262,-73.548053,-41.60176
3261,-73.548053,-41.60088
3260,-73.548346,-41.600586
3259,-73.55744,-41.600586
3258,-73.558614,-41.60176
3257,NA,NA
3256,-73.861355,-41.345955
3255,-73.860769,-41.346248
3254,-73.859302,-41.346248
3253,-73.858715,-41.345955
3252,-73.858715,-41.344194
3251,-73.859302,-41.343608
3250,-73.860769,-41.343901
3249,-73.861355,-41.344194
3248,-73.861355,-41.345955
3247,NA,NA
3246,-73.872796,-41.294324
3245,-73.872503,-41.294618
3244,-73.871623,-41.294618
3243,-73.871329,-41.294031
3242,-73.871329,-41.291684
3241,-73.871623,-41.291391
3240,-73.872503,-41.291391
3239,-73.873089,-41.291684
3238,-73.872796,-41.294324
3237,NA,NA
3236,-73.160532,-41.770145
3235,-73.159945,-41.770438
3234,-73.159065,-41.770438
3233,-73.157891,-41.769265
3232,-73.158478,-41.768678
3231,-73.159945,-41.768678
3230,-73.160532,-41.769265
3229,-73.160532,-41.770145
3228,NA,NA
3227,-73.131196,-41.823242
3226,-73.13061,-41.824122
3225,-73.130316,-41.825002
3224,-73.128263,-41.827056
3223,-73.127383,-41.827056
3222,-73.126796,-41.827936
3221,-73.125916,-41.827936
3220,-73.125036,-41.828816
3219,-73.119169,-41.828816
3218,-73.117409,-41.830576
3217,-73.116529,-41.830576
3216,-73.115942,-41.831163
3215,-73.115062,-41.831163
3214,-73.114182,-41.832043
3213,-73.112715,-41.832043
3212,-73.111835,-41.832923
3211,-73.110075,-41.832923
3210,-73.108021,-41.834976
3209,-73.108021,-41.836736
3208,-73.108315,-41.83703
3207,-73.112422,-41.83703
3206,-73.113008,-41.837617
3205,-73.112128,-41.838497
3204,-73.112128,-41.839083
3203,-73.111248,-41.839963
3202,-73.112422,-41.841137
3201,-73.116822,-41.83703
3200,-73.118289,-41.83703
3199,-73.118875,-41.837617
3198,-73.118875,-41.839083
3197,-73.117995,-41.839963
3196,-73.117995,-41.840843
3195,-73.115942,-41.842897
3194,-73.115062,-41.842897
3193,-73.112128,-41.84583
3192,-73.112128,-41.847591
3191,-73.111248,-41.848471
3190,-73.111248,-41.849351
3189,-73.108901,-41.851698
3188,-73.108608,-41.853458
3187,-73.107435,-41.854631
3186,-73.106848,-41.854631
3185,-73.103621,-41.851698
3184,-73.103914,-41.850817
3183,-73.102447,-41.849644
3182,-73.100687,-41.849644
3181,-73.100101,-41.848764
3180,-73.099221,-41.848764
3179,-73.098047,-41.847591
3178,-73.098047,-41.84495
3177,-73.098634,-41.84407
3176,-73.098634,-41.840843
3175,-73.099514,-41.839963
3174,-73.099514,-41.839083
3173,-73.098341,-41.83791
3172,-73.09658,-41.83791
3171,-73.0957,-41.83703
3170,-73.095114,-41.83703
3169,-73.093354,-41.83527
3168,-73.091593,-41.83527
3167,-73.0913,-41.834976
3166,-73.09306,-41.833216
3165,-73.09306,-41.830869
3164,-73.093354,-41.830576
3163,-73.09658,-41.830576
3162,-73.09746,-41.829696
3161,-73.099221,-41.829696
3160,-73.100101,-41.828816
3159,-73.100687,-41.828816
3158,-73.101567,-41.827936
3157,-73.102447,-41.827936
3156,-73.103914,-41.826762
3155,-73.103914,-41.825882
3154,-73.105968,-41.823829
3153,-73.106554,-41.823829
3152,-73.107435,-41.822949
3151,-73.110075,-41.822949
3150,-73.110955,-41.822069
3149,-73.119169,-41.822069
3148,-73.120049,-41.821189
3147,-73.121809,-41.821189
3146,-73.122689,-41.820602
3145,-73.124156,-41.820309
3144,-73.125036,-41.819722
3143,-73.125916,-41.819722
3142,-73.126796,-41.818842
3141,-73.127383,-41.818842
3140,-73.128263,-41.817962
3139,-73.130023,-41.817962
3138,-73.131196,-41.819135
3137,-73.131196,-41.823242
3136,NA,NA
3135,-73.864582,-41.414306
3134,-73.864289,-41.4146
3133,-73.862529,-41.4146
3132,-73.862235,-41.414306
3131,-73.862235,-41.413426
3130,-73.862529,-41.412839
3129,-73.864289,-41.412839
3128,-73.864582,-41.413426
3127,-73.864582,-41.414306
3126,NA,NA
3125,-73.103914,-41.803294
3124,-73.103328,-41.803881
3123,-73.102447,-41.803881
3122,-73.102154,-41.803294
3121,-73.102154,-41.802414
3120,-73.102447,-41.802121
3119,-73.103328,-41.802121
3118,-73.103914,-41.802414
3117,-73.103914,-41.803294
3116,NA,NA
3115,-73.930294,-41.159088
3114,-73.93,-41.159675
3113,-73.92824,-41.159675
3112,-73.927947,-41.159088
3111,-73.927947,-41.158501
3110,-73.928533,-41.157914
3109,-73.93,-41.157914
3108,-73.930294,-41.158501
3107,-73.930294,-41.159088
3106,NA,NA
3105,-73.931467,-41.153221
3104,-73.93088,-41.153807
3103,-73.92912,-41.153807
3102,-73.928827,-41.153221
3101,-73.928827,-41.152634
3100,-73.92912,-41.152047
3099,-73.93088,-41.152047
3098,-73.931174,-41.152634
3097,-73.931467,-41.153221
3096,NA,NA
3095,-73.817059,-41.751664
3094,-73.816765,-41.75225
3093,-73.815005,-41.751957
3092,-73.814125,-41.75137
3091,-73.813539,-41.75137
3090,-73.812952,-41.750784
3089,-73.812952,-41.749904
3088,-73.813245,-41.74961
3087,-73.815005,-41.74961
3086,-73.815885,-41.74873
3085,-73.816765,-41.74873
3084,-73.817059,-41.749317
3083,-73.817059,-41.751664
3082,NA,NA
3081,-73.893918,-41.236533
3080,-73.893331,-41.23712
3079,-73.891571,-41.23712
3078,-73.890397,-41.235947
3077,-73.890397,-41.235067
3076,-73.890984,-41.23448
3075,-73.892451,-41.23448
3074,-73.893624,-41.235947
3073,-73.893918,-41.236533
3072,NA,NA
3071,-73.855488,-41.295791
3070,-73.854315,-41.296964
3069,-73.853435,-41.296964
3068,-73.851381,-41.294911
3067,-73.851381,-41.294324
3066,-73.851675,-41.293738
3065,-73.852555,-41.293738
3064,-73.853435,-41.294618
3063,-73.854021,-41.294618
3062,-73.855488,-41.295791
3061,NA,NA
3060,-73.032042,-41.519327
3059,-73.031749,-41.51962
3058,-73.029989,-41.51962
3057,-73.029696,-41.519034
3056,-73.029696,-41.518447
3055,-73.029989,-41.51786
3054,-73.031749,-41.51786
3053,-73.032042,-41.518447
3052,-73.032042,-41.519327
3051,NA,NA
3050,-73.83642,-41.685072
3049,-73.834953,-41.686246
3048,-73.83466,-41.685952
3047,-73.83466,-41.684192
3046,-73.835833,-41.683019
3045,-73.83642,-41.683312
3044,-73.83642,-41.685072
3043,NA,NA
3042,-73.08954,-41.894234
3041,-73.087193,-41.896581
3040,-73.087193,-41.899221
3039,-73.08866,-41.900688
3038,-73.08866,-41.901568
3037,-73.088366,-41.902155
3036,-73.085726,-41.902155
3035,-73.08514,-41.903035
3034,-73.08426,-41.903035
3033,-73.083379,-41.903915
3032,-73.079859,-41.903915
3031,-73.078392,-41.902155
3030,-73.077512,-41.902155
3029,-73.076632,-41.901274
3028,-73.075752,-41.901274
3027,-73.075459,-41.900688
3026,-73.075459,-41.900101
3025,-73.076632,-41.898634
3024,-73.077512,-41.898634
3023,-73.078392,-41.898048
3022,-73.079272,-41.898048
3021,-73.079566,-41.897461
3020,-73.079566,-41.896581
3019,-73.081619,-41.894527
3018,-73.082499,-41.894527
3017,-73.083379,-41.893647
3016,-73.08426,-41.893647
3015,-73.08514,-41.893061
3014,-73.085726,-41.893061
3013,-73.086606,-41.89218
3012,-73.088366,-41.89218
3011,-73.08954,-41.893354
3010,-73.08954,-41.894234
3009,NA,NA
3008,-73.493782,-41.575064
3007,-73.492609,-41.576238
3006,-73.489969,-41.576238
3005,-73.488795,-41.575064
3004,-73.488795,-41.573304
3003,-73.487915,-41.572424
3002,-73.487915,-41.571837
3001,-73.488502,-41.571251
3000,-73.489969,-41.571251
2999,-73.492609,-41.573891
2998,-73.493196,-41.573891
2997,-73.493782,-41.574184
2996,-73.493782,-41.575064
2995,NA,NA
2994,-73.009748,-41.605867
2993,-73.007107,-41.608213
2992,-73.007107,-41.609093
2991,-73.005934,-41.61056
2990,-73.004174,-41.61056
2989,-73.003,-41.609093
2988,-73.003,-41.607627
2987,-73.004174,-41.60616
2986,-73.005054,-41.60616
2985,-73.005934,-41.60528
2984,-73.006814,-41.60528
2983,-73.007401,-41.604693
2982,-73.009161,-41.604693
2981,-73.009454,-41.604987
2980,-73.009748,-41.605867
2979,NA,NA
2978,-73.757801,-41.854338
2977,-73.757508,-41.854631
2976,-73.757214,-41.854338
2975,-73.757508,-41.853751
2974,-73.757801,-41.854338
2973,NA,NA
2972,-73.868689,-41.430734
2971,-73.868396,-41.431321
2970,-73.866636,-41.431321
2969,-73.866342,-41.431027
2968,-73.866342,-41.430147
2967,-73.866636,-41.429561
2966,-73.868396,-41.429561
2965,-73.868689,-41.430147
2964,-73.868689,-41.430734
2963,NA,NA
2962,-73.8329,-41.74345
2961,-73.831727,-41.744623
2960,-73.831433,-41.74433
2959,-73.83114,-41.74257
2958,-73.831727,-41.742276
2957,-73.832607,-41.742276
2956,-73.8329,-41.74257
2955,-73.8329,-41.74345
2954,NA,NA
2953,-73.200428,-41.802414
2952,-73.200135,-41.803001
2951,-73.199254,-41.803001
2950,-73.198374,-41.803881
2949,-73.196028,-41.803881
2948,-73.195147,-41.804468
2947,-73.193387,-41.804468
2946,-73.192507,-41.805348
2945,-73.19016,-41.805348
2944,-73.18928,-41.806228
2943,-73.1884,-41.806228
2942,-73.183413,-41.811215
2941,-73.180773,-41.811215
2940,-73.179893,-41.810335
2939,-73.171679,-41.810335
2938,-73.170799,-41.811215
2937,-73.164932,-41.811215
2936,-73.164052,-41.812095
2935,-73.160825,-41.812095
2934,-73.159652,-41.810921
